"Acinetobacter_baumannii",5
"Actinomyces_odontolyticus",5
"Bacillus_cereus",5
"Bacteroides_vulgatus",5
"Clostridium_beijerinckii",5
"Cutibacterium_acnes",5
"Deinococcus_radiodurans",5
"Enterococcus_faecalis",5
"Escheria_coli",5
"Heliobacter_pylori",5
"Lactobacillus_gasseri",5
"Neiserria_meningitidis",5
"Porphyromonas_gingivalis",5
"Pseidomonas_aeruginosa",5
"Rhodobacter_shpaeroides",5
"Staphylococcus_aureus",5
"Staphylococcus_epidermis",5
"Streptococcus_agalactiae",5
"Streptococcus_mutans",5
